Starttime;Endtime;Activity;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x;case_id;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;Sending Part;Sending Account ID;Initial Account Balance;Credit limit
2024-03-03 11:33:30+00:00;2024-03-03 11:33:30+00:00;Settling;2024-03-03 11:33:27+00:00;177380998.11;6;0;4;0;378;2024-03-03 00:00:00+00:00;0;447;447;Settling;2024-03-03 11:33:30+00:00;7493;1661;6;0;2562047408.12;852292620.73
2024-03-03 11:39:26+00:00;2024-03-03 11:39:27+00:00;Validating;2024-03-03 11:39:26+00:00;216422881.79;6;8;4;8;1028;2024-03-03 00:00:00+00:00;0;448;448;Validating;2024-03-03 11:39:26+00:00;7494;1662;6;8;6920705684.0;0.0
2024-03-03 11:39:27+00:00;2024-03-03 11:39:27+00:00;Waiting in backlog unmatched;2024-03-03 11:39:26+00:00;216422881.79;6;8;4;8;1028;2024-03-03 00:00:00+00:00;0;448;448;Waiting in backlog unmatched;2024-03-03 11:39:27+00:00;7495;1662;6;8;6920705684.0;0.0
2024-03-03 18:15:36+00:00;2024-03-03 18:15:37+00:00;Matching;2024-03-03 11:39:26+00:00;216422881.79;6;8;4;8;1028;2024-03-03 00:00:00+00:00;0;448;448;Matching;2024-03-03 18:15:36+00:00;7496;1662;6;8;6920705684.0;0.0
2024-03-03 18:15:37+00:00;2024-03-03 18:15:38+00:00;Positioning;2024-03-03 11:39:26+00:00;216422881.79;6;8;4;8;1028;2024-03-03 00:00:00+00:00;0;448;448;Positioning;2024-03-03 18:15:37+00:00;7497;1662;6;8;6920705684.0;0.0
2024-03-03 18:15:38+00:00;2024-03-03 18:15:38+00:00;Settling;2024-03-03 11:39:26+00:00;216422881.79;6;8;4;8;1028;2024-03-03 00:00:00+00:00;0;448;448;Settling;2024-03-03 18:15:38+00:00;7498;1662;6;8;6920705684.0;0.0
2024-03-03 11:39:29+00:00;2024-03-03 11:39:30+00:00;Validating;2024-03-03 11:39:29+00:00;140349429.5;4;7;1;7;843;2024-03-03 00:00:00+00:00;0;449;449;Validating;2024-03-03 11:39:29+00:00;7499;1663;4;7;5771747395.0;0.0
2024-03-03 11:39:30+00:00;2024-03-03 11:39:30+00:00;Waiting in backlog unmatched;2024-03-03 11:39:29+00:00;140349429.5;4;7;1;7;843;2024-03-03 00:00:00+00:00;0;449;449;Waiting in backlog unmatched;2024-03-03 11:39:30+00:00;7500;1663;4;7;5771747395.0;0.0
2024-03-04 03:39:43+00:00;2024-03-04 03:39:44+00:00;Matching;2024-03-03 11:39:29+00:00;140349429.5;4;7;1;7;843;2024-03-03 00:00:00+00:00;0;449;449;Matching;2024-03-04 03:39:43+00:00;7501;1663;4;7;5771747395.0;0.0
2024-03-04 03:39:44+00:00;2024-03-04 03:39:45+00:00;Positioning;2024-03-03 11:39:29+00:00;140349429.5;4;7;1;7;843;2024-03-03 00:00:00+00:00;0;449;449;Positioning;2024-03-04 03:39:44+00:00;7502;1663;4;7;5771747395.0;0.0
2024-03-04 03:39:45+00:00;2024-03-04 03:39:45+00:00;Settling;2024-03-03 11:39:29+00:00;140349429.5;4;7;1;7;843;2024-03-03 00:00:00+00:00;0;449;449;Settling;2024-03-04 03:39:45+00:00;7503;1663;4;7;5771747395.0;0.0
2024-03-02 05:27:41+00:00;2024-03-02 05:27:42+00:00;Validating;2024-03-02 05:27:41+00:00;63130502.61;2;0;4;0;128;2024-03-02 00:00:00+00:00;0;45;45;Validating;2024-03-02 05:27:41+00:00;7504;1664;2;0;3157320624.34;2318568371.37
2024-03-02 05:27:42+00:00;2024-03-02 05:27:42+00:00;Waiting in backlog unmatched;2024-03-02 05:27:41+00:00;63130502.61;2;0;4;0;128;2024-03-02 00:00:00+00:00;0;45;45;Waiting in backlog unmatched;2024-03-02 05:27:42+00:00;7505;1664;2;0;3157320624.34;2318568371.37
2024-03-02 13:26:40+00:00;2024-03-02 13:26:41+00:00;Matching;2024-03-02 05:27:41+00:00;63130502.61;2;0;4;0;128;2024-03-02 00:00:00+00:00;0;45;45;Matching;2024-03-02 13:26:40+00:00;7506;1664;2;0;3157320624.34;2318568371.37
2024-03-02 13:26:41+00:00;2024-03-02 13:26:42+00:00;Positioning;2024-03-02 05:27:41+00:00;63130502.61;2;0;4;0;128;2024-03-02 00:00:00+00:00;0;45;45;Positioning;2024-03-02 13:26:41+00:00;7507;1664;2;0;3157320624.34;2318568371.37
2024-03-02 13:26:42+00:00;2024-03-02 13:26:42+00:00;Settling;2024-03-02 05:27:41+00:00;63130502.61;2;0;4;0;128;2024-03-02 00:00:00+00:00;0;45;45;Settling;2024-03-02 13:26:42+00:00;7508;1664;2;0;3157320624.34;2318568371.37
2024-03-03 11:42:06+00:00;2024-03-03 11:42:07+00:00;Validating;2024-03-03 11:42:06+00:00;166309216.85;3;7;5;7;1272;2024-03-03 00:00:00+00:00;0;450;450;Validating;2024-03-03 11:42:06+00:00;7509;1665;3;7;5182778414.0;0.0
2024-03-03 11:42:07+00:00;2024-03-03 11:42:07+00:00;Waiting in backlog unmatched;2024-03-03 11:42:06+00:00;166309216.85;3;7;5;7;1272;2024-03-03 00:00:00+00:00;0;450;450;Waiting in backlog unmatched;2024-03-03 11:42:07+00:00;7510;1665;3;7;5182778414.0;0.0
2024-03-03 17:37:56+00:00;2024-03-03 17:37:57+00:00;Matching;2024-03-03 11:42:06+00:00;166309216.85;3;7;5;7;1272;2024-03-03 00:00:00+00:00;0;450;450;Matching;2024-03-03 17:37:56+00:00;7511;1665;3;7;5182778414.0;0.0
2024-03-03 17:37:57+00:00;2024-03-03 17:37:58+00:00;Positioning;2024-03-03 11:42:06+00:00;166309216.85;3;7;5;7;1272;2024-03-03 00:00:00+00:00;0;450;450;Positioning;2024-03-03 17:37:57+00:00;7512;1665;3;7;5182778414.0;0.0
2024-03-03 17:37:58+00:00;2024-03-03 17:37:58+00:00;Settling;2024-03-03 11:42:06+00:00;166309216.85;3;7;5;7;1272;2024-03-03 00:00:00+00:00;0;450;450;Settling;2024-03-03 17:37:58+00:00;7513;1665;3;7;5182778414.0;0.0
2024-03-03 11:43:40+00:00;2024-03-03 11:43:41+00:00;Validating;2024-03-03 11:43:40+00:00;64514990.96;7;0;5;0;173;2024-03-03 00:00:00+00:00;0;451;451;Validating;2024-03-03 11:43:40+00:00;7514;1666;7;0;2256157456.14;921644286.65
2024-03-03 11:43:41+00:00;2024-03-03 11:43:41+00:00;Waiting in backlog unmatched;2024-03-03 11:43:40+00:00;64514990.96;7;0;5;0;173;2024-03-03 00:00:00+00:00;0;451;451;Waiting in backlog unmatched;2024-03-03 11:43:41+00:00;7515;1666;7;0;2256157456.14;921644286.65
2024-03-03 16:04:47+00:00;2024-03-03 16:04:48+00:00;Matching;2024-03-03 11:43:40+00:00;64514990.96;7;0;5;0;173;2024-03-03 00:00:00+00:00;0;451;451;Matching;2024-03-03 16:04:47+00:00;7516;1666;7;0;2256157456.14;921644286.65
2024-03-03 16:04:48+00:00;2024-03-03 16:04:49+00:00;Positioning;2024-03-03 11:43:40+00:00;64514990.96;7;0;5;0;173;2024-03-03 00:00:00+00:00;0;451;451;Positioning;2024-03-03 16:04:48+00:00;7517;1666;7;0;2256157456.14;921644286.65
2024-03-03 16:04:49+00:00;2024-03-03 16:04:49+00:00;Settling;2024-03-03 11:43:40+00:00;64514990.96;7;0;5;0;173;2024-03-03 00:00:00+00:00;0;451;451;Settling;2024-03-03 16:04:49+00:00;7518;1666;7;0;2256157456.14;921644286.65
2024-03-03 12:01:09+00:00;2024-03-03 12:01:10+00:00;Validating;2024-03-03 12:01:09+00:00;83544608.31;6;7;7;7;992;2024-03-03 00:00:00+00:00;0;452;452;Validating;2024-03-03 12:01:09+00:00;7519;1667;6;7;2987970141.0;0.0
2024-03-03 12:01:10+00:00;2024-03-03 12:01:10+00:00;Waiting in backlog unmatched;2024-03-03 12:01:09+00:00;83544608.31;6;7;7;7;992;2024-03-03 00:00:00+00:00;0;452;452;Waiting in backlog unmatched;2024-03-03 12:01:10+00:00;7520;1667;6;7;2987970141.0;0.0
2024-03-03 16:00:03+00:00;2024-03-03 16:00:04+00:00;Matching;2024-03-03 12:01:09+00:00;83544608.31;6;7;7;7;992;2024-03-03 00:00:00+00:00;0;452;452;Matching;2024-03-03 16:00:03+00:00;7521;1667;6;7;2987970141.0;0.0
2024-03-03 16:00:04+00:00;2024-03-03 16:00:05+00:00;Positioning;2024-03-03 12:01:09+00:00;83544608.31;6;7;7;7;992;2024-03-03 00:00:00+00:00;0;452;452;Positioning;2024-03-03 16:00:04+00:00;7522;1667;6;7;2987970141.0;0.0
2024-03-03 16:00:05+00:00;2024-03-03 16:00:05+00:00;Settling;2024-03-03 12:01:09+00:00;83544608.31;6;7;7;7;992;2024-03-03 00:00:00+00:00;0;452;452;Settling;2024-03-03 16:00:05+00:00;7523;1667;6;7;2987970141.0;0.0
2024-03-03 12:12:20+00:00;2024-03-03 12:12:21+00:00;Validating;2024-03-03 12:12:20+00:00;66236297.67;4;7;8;7;437;2024-03-03 00:00:00+00:00;0;453;453;Validating;2024-03-03 12:12:20+00:00;7524;1668;4;7;5771747395.0;0.0
2024-03-03 12:12:21+00:00;2024-03-03 12:12:22+00:00;Matching;2024-03-03 12:12:20+00:00;66236297.67;4;7;8;7;437;2024-03-03 00:00:00+00:00;0;453;453;Matching;2024-03-03 12:12:21+00:00;7525;1668;4;7;5771747395.0;0.0
2024-03-03 12:12:22+00:00;2024-03-03 12:12:23+00:00;Positioning;2024-03-03 12:12:20+00:00;66236297.67;4;7;8;7;437;2024-03-03 00:00:00+00:00;0;453;453;Positioning;2024-03-03 12:12:22+00:00;7526;1668;4;7;5771747395.0;0.0
2024-03-03 12:12:23+00:00;2024-03-03 12:12:23+00:00;Settling;2024-03-03 12:12:20+00:00;66236297.67;4;7;8;7;437;2024-03-03 00:00:00+00:00;0;453;453;Settling;2024-03-03 12:12:23+00:00;7527;1668;4;7;5771747395.0;0.0
2024-03-03 12:21:36+00:00;2024-03-03 12:21:37+00:00;Validating;2024-03-03 12:21:36+00:00;83043902.16;6;4;2;4;924;2024-03-03 00:00:00+00:00;0;454;454;Validating;2024-03-03 12:21:36+00:00;7528;1669;6;4;4945603989.0;0.0
2024-03-03 12:21:37+00:00;2024-03-03 12:21:38+00:00;Matching;2024-03-03 12:21:36+00:00;83043902.16;6;4;2;4;924;2024-03-03 00:00:00+00:00;0;454;454;Matching;2024-03-03 12:21:37+00:00;7529;1669;6;4;4945603989.0;0.0
2024-03-03 12:21:38+00:00;2024-03-03 12:21:39+00:00;Positioning;2024-03-03 12:21:36+00:00;83043902.16;6;4;2;4;924;2024-03-03 00:00:00+00:00;0;454;454;Positioning;2024-03-03 12:21:38+00:00;7530;1669;6;4;4945603989.0;0.0
2024-03-03 12:21:39+00:00;2024-03-03 12:21:39+00:00;Settling;2024-03-03 12:21:36+00:00;83043902.16;6;4;2;4;924;2024-03-03 00:00:00+00:00;0;454;454;Settling;2024-03-03 12:21:39+00:00;7531;1669;6;4;4945603989.0;0.0
2024-03-03 12:22:25+00:00;2024-03-03 12:22:26+00:00;Validating;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Validating;2024-03-03 12:22:25+00:00;7532;1670;7;1;69105094.0;0.0
2024-03-03 12:22:26+00:00;2024-03-03 12:22:27+00:00;Matching;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Matching;2024-03-03 12:22:26+00:00;7533;1670;7;1;69105094.0;0.0
2024-03-03 12:22:27+00:00;2024-03-03 12:22:28+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-03 12:22:27+00:00;7534;1670;7;1;69105094.0;0.0
2024-03-03 12:22:28+00:00;2024-03-03 12:22:28+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-03 12:22:28+00:00;7535;1670;7;1;69105094.0;0.0
2024-03-03 19:20:00+00:00;2024-03-03 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-03 19:20:00+00:00;7536;1670;7;1;69105094.0;0.0
2024-03-03 19:20:01+00:00;2024-03-03 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-03 19:20:01+00:00;7537;1670;7;1;69105094.0;0.0
2024-03-04 19:20:00+00:00;2024-03-04 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-04 19:20:00+00:00;7538;1670;7;1;69105094.0;0.0
2024-03-04 19:20:01+00:00;2024-03-04 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-04 19:20:01+00:00;7539;1670;7;1;69105094.0;0.0
2024-03-05 19:20:00+00:00;2024-03-05 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-05 19:20:00+00:00;7540;1670;7;1;69105094.0;0.0
2024-03-05 19:20:01+00:00;2024-03-05 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-05 19:20:01+00:00;7541;1670;7;1;69105094.0;0.0
2024-03-06 19:20:00+00:00;2024-03-06 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-06 19:20:00+00:00;7542;1670;7;1;69105094.0;0.0
2024-03-06 19:20:01+00:00;2024-03-06 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-06 19:20:01+00:00;7543;1670;7;1;69105094.0;0.0
2024-03-07 19:20:00+00:00;2024-03-07 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-07 19:20:00+00:00;7544;1670;7;1;69105094.0;0.0
2024-03-07 19:20:01+00:00;2024-03-07 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-07 19:20:01+00:00;7545;1670;7;1;69105094.0;0.0
2024-03-08 19:20:00+00:00;2024-03-08 19:20:01+00:00;Positioning;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Positioning;2024-03-08 19:20:00+00:00;7546;1670;7;1;69105094.0;0.0
2024-03-08 19:20:01+00:00;2024-03-08 19:20:01+00:00;Waiting in backlog for recycling;2024-03-03 12:22:25+00:00;259383653.87;7;1;1;1;866;2024-03-03 00:00:00+00:00;0;455;455;Waiting in backlog for recycling;2024-03-08 19:20:01+00:00;7547;1670;7;1;69105094.0;0.0
2024-03-03 12:24:32+00:00;2024-03-03 12:24:33+00:00;Validating;2024-03-03 12:24:32+00:00;66061517.66;2;4;7;4;594;2024-03-03 00:00:00+00:00;0;456;456;Validating;2024-03-03 12:24:32+00:00;7548;1671;2;4;2884375434.0;0.0
2024-03-03 12:24:33+00:00;2024-03-03 12:24:33+00:00;Waiting in backlog unmatched;2024-03-03 12:24:32+00:00;66061517.66;2;4;7;4;594;2024-03-03 00:00:00+00:00;0;456;456;Waiting in backlog unmatched;2024-03-03 12:24:33+00:00;7549;1671;2;4;2884375434.0;0.0
2024-03-03 12:36:01+00:00;2024-03-03 12:36:02+00:00;Matching;2024-03-03 12:24:32+00:00;66061517.66;2;4;7;4;594;2024-03-03 00:00:00+00:00;0;456;456;Matching;2024-03-03 12:36:01+00:00;7550;1671;2;4;2884375434.0;0.0
2024-03-03 12:36:02+00:00;2024-03-03 12:36:03+00:00;Positioning;2024-03-03 12:24:32+00:00;66061517.66;2;4;7;4;594;2024-03-03 00:00:00+00:00;0;456;456;Positioning;2024-03-03 12:36:02+00:00;7551;1671;2;4;2884375434.0;0.0
2024-03-03 12:36:03+00:00;2024-03-03 12:36:03+00:00;Settling;2024-03-03 12:24:32+00:00;66061517.66;2;4;7;4;594;2024-03-03 00:00:00+00:00;0;456;456;Settling;2024-03-03 12:36:03+00:00;7552;1671;2;4;2884375434.0;0.0
2024-03-03 12:29:55+00:00;2024-03-03 12:29:56+00:00;Validating;2024-03-03 12:29:55+00:00;135719367.08;4;1;5;1;555;2024-03-03 00:00:00+00:00;0;457;457;Validating;2024-03-03 12:29:55+00:00;7553;1672;4;1;3134559776.0;0.0
2024-03-03 12:29:56+00:00;2024-03-03 12:29:56+00:00;Waiting in backlog unmatched;2024-03-03 12:29:55+00:00;135719367.08;4;1;5;1;555;2024-03-03 00:00:00+00:00;0;457;457;Waiting in backlog unmatched;2024-03-03 12:29:56+00:00;7554;1672;4;1;3134559776.0;0.0
2024-03-03 17:06:55+00:00;2024-03-03 17:06:56+00:00;Matching;2024-03-03 12:29:55+00:00;135719367.08;4;1;5;1;555;2024-03-03 00:00:00+00:00;0;457;457;Matching;2024-03-03 17:06:55+00:00;7555;1672;4;1;3134559776.0;0.0
2024-03-03 17:06:56+00:00;2024-03-03 17:06:57+00:00;Positioning;2024-03-03 12:29:55+00:00;135719367.08;4;1;5;1;555;2024-03-03 00:00:00+00:00;0;457;457;Positioning;2024-03-03 17:06:56+00:00;7556;1672;4;1;3134559776.0;0.0
2024-03-03 17:06:57+00:00;2024-03-03 17:06:57+00:00;Settling;2024-03-03 12:29:55+00:00;135719367.08;4;1;5;1;555;2024-03-03 00:00:00+00:00;0;457;457;Settling;2024-03-03 17:06:57+00:00;7557;1672;4;1;3134559776.0;0.0
2024-03-03 12:36:00+00:00;2024-03-03 12:36:01+00:00;Validating;2024-03-03 12:36:00+00:00;66061517.66;7;0;2;0;594;2024-03-03 00:00:00+00:00;0;458;458;Validating;2024-03-03 12:36:00+00:00;7558;1673;7;0;2256157456.14;921644286.65
2024-03-03 12:36:01+00:00;2024-03-03 12:36:02+00:00;Matching;2024-03-03 12:36:00+00:00;66061517.66;7;0;2;0;594;2024-03-03 00:00:00+00:00;0;458;458;Matching;2024-03-03 12:36:01+00:00;7559;1673;7;0;2256157456.14;921644286.65
2024-03-03 12:36:02+00:00;2024-03-03 12:36:03+00:00;Positioning;2024-03-03 12:36:00+00:00;66061517.66;7;0;2;0;594;2024-03-03 00:00:00+00:00;0;458;458;Positioning;2024-03-03 12:36:02+00:00;7560;1673;7;0;2256157456.14;921644286.65
2024-03-03 12:36:03+00:00;2024-03-03 12:36:03+00:00;Settling;2024-03-03 12:36:00+00:00;66061517.66;7;0;2;0;594;2024-03-03 00:00:00+00:00;0;458;458;Settling;2024-03-03 12:36:03+00:00;7561;1673;7;0;2256157456.14;921644286.65
2024-03-03 12:37:38+00:00;2024-03-03 12:37:39+00:00;Validating;2024-03-03 12:37:38+00:00;59380180.73;6;5;7;5;1302;2024-03-03 00:00:00+00:00;0;459;459;Validating;2024-03-03 12:37:38+00:00;7562;1674;6;5;4827454077.0;0.0
2024-03-03 12:37:39+00:00;2024-03-03 12:37:39+00:00;Waiting in backlog unmatched;2024-03-03 12:37:38+00:00;59380180.73;6;5;7;5;1302;2024-03-03 00:00:00+00:00;0;459;459;Waiting in backlog unmatched;2024-03-03 12:37:39+00:00;7563;1674;6;5;4827454077.0;0.0
2024-03-03 19:13:37+00:00;2024-03-03 19:13:38+00:00;Matching;2024-03-03 12:37:38+00:00;59380180.73;6;5;7;5;1302;2024-03-03 00:00:00+00:00;0;459;459;Matching;2024-03-03 19:13:37+00:00;7564;1674;6;5;4827454077.0;0.0
2024-03-03 19:13:38+00:00;2024-03-03 19:13:39+00:00;Positioning;2024-03-03 12:37:38+00:00;59380180.73;6;5;7;5;1302;2024-03-03 00:00:00+00:00;0;459;459;Positioning;2024-03-03 19:13:38+00:00;7565;1674;6;5;4827454077.0;0.0
2024-03-03 19:13:39+00:00;2024-03-03 19:13:39+00:00;Settling;2024-03-03 12:37:38+00:00;59380180.73;6;5;7;5;1302;2024-03-03 00:00:00+00:00;0;459;459;Settling;2024-03-03 19:13:39+00:00;7566;1674;6;5;4827454077.0;0.0
2024-03-02 05:27:48+00:00;2024-03-02 05:27:49+00:00;Validating;2024-03-02 05:27:48+00:00;151999915.15;2;0;6;0;1289;2024-03-02 00:00:00+00:00;0;46;46;Validating;2024-03-02 05:27:48+00:00;7567;1675;2;0;3157320624.34;2318568371.37
2024-03-02 05:27:49+00:00;2024-03-02 05:27:49+00:00;Waiting in backlog unmatched;2024-03-02 05:27:48+00:00;151999915.15;2;0;6;0;1289;2024-03-02 00:00:00+00:00;0;46;46;Waiting in backlog unmatched;2024-03-02 05:27:49+00:00;7568;1675;2;0;3157320624.34;2318568371.37
2024-03-02 12:26:39+00:00;2024-03-02 12:26:40+00:00;Matching;2024-03-02 05:27:48+00:00;151999915.15;2;0;6;0;1289;2024-03-02 00:00:00+00:00;0;46;46;Matching;2024-03-02 12:26:39+00:00;7569;1675;2;0;3157320624.34;2318568371.37
2024-03-02 12:26:40+00:00;2024-03-02 12:26:41+00:00;Positioning;2024-03-02 05:27:48+00:00;151999915.15;2;0;6;0;1289;2024-03-02 00:00:00+00:00;0;46;46;Positioning;2024-03-02 12:26:40+00:00;7570;1675;2;0;3157320624.34;2318568371.37
2024-03-02 12:26:41+00:00;2024-03-02 12:26:41+00:00;Settling;2024-03-02 05:27:48+00:00;151999915.15;2;0;6;0;1289;2024-03-02 00:00:00+00:00;0;46;46;Settling;2024-03-02 12:26:41+00:00;7571;1675;2;0;3157320624.34;2318568371.37
2024-03-03 12:40:18+00:00;2024-03-03 12:40:19+00:00;Validating;2024-03-03 12:40:18+00:00;71439434.22;3;7;6;7;1095;2024-03-03 00:00:00+00:00;0;460;460;Validating;2024-03-03 12:40:18+00:00;7572;1676;3;7;5182778414.0;0.0
2024-03-03 12:40:19+00:00;2024-03-03 12:40:20+00:00;Matching;2024-03-03 12:40:18+00:00;71439434.22;3;7;6;7;1095;2024-03-03 00:00:00+00:00;0;460;460;Matching;2024-03-03 12:40:19+00:00;7573;1676;3;7;5182778414.0;0.0
2024-03-03 12:40:20+00:00;2024-03-03 12:40:21+00:00;Positioning;2024-03-03 12:40:18+00:00;71439434.22;3;7;6;7;1095;2024-03-03 00:00:00+00:00;0;460;460;Positioning;2024-03-03 12:40:20+00:00;7574;1676;3;7;5182778414.0;0.0
2024-03-03 12:40:21+00:00;2024-03-03 12:40:21+00:00;Settling;2024-03-03 12:40:18+00:00;71439434.22;3;7;6;7;1095;2024-03-03 00:00:00+00:00;0;460;460;Settling;2024-03-03 12:40:21+00:00;7575;1676;3;7;5182778414.0;0.0
2024-03-03 12:41:40+00:00;2024-03-03 12:41:41+00:00;Validating;2024-03-03 12:41:40+00:00;41759547.49;8;0;1;0;1212;2024-03-03 00:00:00+00:00;0;461;461;Validating;2024-03-03 12:41:40+00:00;7576;1677;8;0;1054789317.31;1022863899.79
2024-03-03 12:41:41+00:00;2024-03-03 12:41:42+00:00;Matching;2024-03-03 12:41:40+00:00;41759547.49;8;0;1;0;1212;2024-03-03 00:00:00+00:00;0;461;461;Matching;2024-03-03 12:41:41+00:00;7577;1677;8;0;1054789317.31;1022863899.79
2024-03-03 12:41:42+00:00;2024-03-03 12:41:43+00:00;Positioning;2024-03-03 12:41:40+00:00;41759547.49;8;0;1;0;1212;2024-03-03 00:00:00+00:00;0;461;461;Positioning;2024-03-03 12:41:42+00:00;7578;1677;8;0;1054789317.31;1022863899.79
2024-03-03 12:41:43+00:00;2024-03-03 12:41:43+00:00;Settling;2024-03-03 12:41:40+00:00;41759547.49;8;0;1;0;1212;2024-03-03 00:00:00+00:00;0;461;461;Settling;2024-03-03 12:41:43+00:00;7579;1677;8;0;1054789317.31;1022863899.79
2024-03-03 12:59:21+00:00;2024-03-03 12:59:22+00:00;Validating;2024-03-03 12:59:21+00:00;120052644.4;3;0;8;0;656;2024-03-03 00:00:00+00:00;0;462;462;Validating;2024-03-03 12:59:21+00:00;7580;1678;3;0;3412024024.7;1936786463.16
2024-03-03 12:59:22+00:00;2024-03-03 12:59:23+00:00;Matching;2024-03-03 12:59:21+00:00;120052644.4;3;0;8;0;656;2024-03-03 00:00:00+00:00;0;462;462;Matching;2024-03-03 12:59:22+00:00;7581;1678;3;0;3412024024.7;1936786463.16
2024-03-03 12:59:23+00:00;2024-03-03 12:59:24+00:00;Positioning;2024-03-03 12:59:21+00:00;120052644.4;3;0;8;0;656;2024-03-03 00:00:00+00:00;0;462;462;Positioning;2024-03-03 12:59:23+00:00;7582;1678;3;0;3412024024.7;1936786463.16
2024-03-03 12:59:24+00:00;2024-03-03 12:59:24+00:00;Settling;2024-03-03 12:59:21+00:00;120052644.4;3;0;8;0;656;2024-03-03 00:00:00+00:00;0;462;462;Settling;2024-03-03 12:59:24+00:00;7583;1678;3;0;3412024024.7;1936786463.16
2024-03-03 13:04:17+00:00;2024-03-03 13:04:18+00:00;Validating;2024-03-03 13:04:17+00:00;38571346.3;4;0;5;0;478;2024-03-03 00:00:00+00:00;0;463;463;Validating;2024-03-03 13:04:17+00:00;7584;1679;4;0;3483502661.99;2525970242.55
2024-03-03 13:04:18+00:00;2024-03-03 13:04:19+00:00;Matching;2024-03-03 13:04:17+00:00;38571346.3;4;0;5;0;478;2024-03-03 00:00:00+00:00;0;463;463;Matching;2024-03-03 13:04:18+00:00;7585;1679;4;0;3483502661.99;2525970242.55
2024-03-03 13:04:19+00:00;2024-03-03 13:04:20+00:00;Positioning;2024-03-03 13:04:17+00:00;38571346.3;4;0;5;0;478;2024-03-03 00:00:00+00:00;0;463;463;Positioning;2024-03-03 13:04:19+00:00;7586;1679;4;0;3483502661.99;2525970242.55
2024-03-03 13:04:20+00:00;2024-03-03 13:04:20+00:00;Settling;2024-03-03 13:04:17+00:00;38571346.3;4;0;5;0;478;2024-03-03 00:00:00+00:00;0;463;463;Settling;2024-03-03 13:04:20+00:00;7587;1679;4;0;3483502661.99;2525970242.55
2024-03-03 13:06:31+00:00;2024-03-03 13:06:32+00:00;Validating;2024-03-03 13:06:31+00:00;150951284.03;6;0;3;0;129;2024-03-02 00:00:00+00:00;0;464;464;Validating;2024-03-03 13:06:31+00:00;7588;1680;6;0;2562047408.12;852292620.73
2024-03-03 13:06:32+00:00;2024-03-03 13:06:33+00:00;Matching;2024-03-03 13:06:31+00:00;150951284.03;6;0;3;0;129;2024-03-02 00:00:00+00:00;0;464;464;Matching;2024-03-03 13:06:32+00:00;7589;1680;6;0;2562047408.12;852292620.73
2024-03-03 13:06:33+00:00;2024-03-03 13:06:34+00:00;Positioning;2024-03-03 13:06:31+00:00;150951284.03;6;0;3;0;129;2024-03-02 00:00:00+00:00;0;464;464;Positioning;2024-03-03 13:06:33+00:00;7590;1680;6;0;2562047408.12;852292620.73
